scoreNullable,teamId,hasTeamName,submissionDate,score,hasScore
-1.67198,3506337,True,2019-08-14 19:53:23,-1.67198,True
-1.67198,3496825,True,2019-08-13 18:26:10,-1.67198,True
-1.67198,3527776,True,2019-08-12 13:40:25,-1.67198,True
-1.67198,3504478,True,2019-08-28 07:23:13,-1.67198,True
-1.67107,3340569,True,2019-08-20 11:12:25,-1.67107,True
-1.67103,3228323,True,2019-08-25 09:36:12,-1.67103,True
-1.66983,3259452,True,2019-08-26 07:35:38,-1.66983,True
-1.66785,3397116,True,2019-08-28 07:01:45,-1.66785,True
-1.66767,3246389,True,2019-08-26 06:16:24,-1.66767,True
-1.66739,3286389,True,2019-08-26 09:10:05,-1.66739,True
-1.66637,3540436,True,2019-08-15 17:24:25,-1.66637,True
-1.66637,3540492,True,2019-08-15 17:50:29,-1.66637,True
-1.66630,3342527,True,2019-08-21 15:16:20,-1.66630,True
-1.66560,3381201,True,2019-08-28 20:07:45,-1.66560,True
-1.66560,3467002,True,2019-08-28 03:39:55,-1.66560,True
-1.66549,3228819,True,2019-06-16 11:31:14,-1.66549,True
-1.66500,3273797,True,2019-08-27 14:29:26,-1.66500,True
-1.66451,3259806,True,2019-08-28 22:23:40,-1.66451,True
-1.66425,3442157,True,2019-08-27 04:49:27,-1.66425,True
-1.66396,3264617,True,2019-08-11 07:23:11,-1.66396,True
-1.66382,3516903,True,2019-08-26 13:03:56,-1.66382,True
-1.66354,3319443,True,2019-08-26 22:05:01,-1.66354,True
-1.66252,3564765,True,2019-08-24 21:52:55,-1.66252,True
-1.66239,3229365,True,2019-08-28 02:29:10,-1.66239,True
-1.66239,3251600,True,2019-08-28 04:49:06,-1.66239,True
-1.66152,3311627,True,2019-08-27 05:59:02,-1.66152,True
-1.66116,3400738,True,2019-08-27 20:11:49,-1.66116,True
-1.66088,3311696,True,2019-08-28 10:25:56,-1.66088,True
-1.66062,3245416,True,2019-08-21 05:15:28,-1.66062,True
-1.66056,3562506,True,2019-08-21 09:51:50,-1.66056,True
-1.66056,3242655,True,2019-08-25 07:35:19,-1.66056,True
-1.66043,3273766,True,2019-08-26 15:01:48,-1.66043,True
-1.66025,3374333,True,2019-08-28 14:35:58,-1.66025,True
-1.65969,3274453,True,2019-08-27 14:46:47,-1.65969,True
-1.65878,3468247,True,2019-08-22 15:27:42,-1.65878,True
-1.65870,3228289,True,2019-08-21 17:31:27,-1.65870,True
-1.65862,3294593,True,2019-08-21 17:56:32,-1.65862,True
-1.65788,3282658,True,2019-08-22 14:25:16,-1.65788,True
-1.65786,3253044,True,2019-08-26 14:48:20,-1.65786,True
-1.65761,3237739,True,2019-08-28 22:54:53,-1.65761,True
-1.65686,3500544,True,2019-08-27 07:06:59,-1.65686,True
-1.65644,3254002,True,2019-08-20 08:24:50,-1.65644,True
-1.65470,3232405,True,2019-06-13 08:06:29,-1.65470,True
-1.65464,3536668,True,2019-08-25 16:02:22,-1.65464,True
-1.65399,3227796,True,2019-08-28 22:16:05,-1.65399,True
-1.65129,3227932,True,2019-08-22 00:00:53,-1.65129,True
-1.65129,3519788,True,2019-08-10 01:20:07,-1.65129,True
-1.65129,3257614,True,2019-08-19 06:50:11,-1.65129,True
-1.64795,3527205,True,2019-08-28 22:11:57,-1.64795,True
-1.64742,3288937,True,2019-08-18 04:41:44,-1.64742,True
-1.64742,3310487,True,2019-08-18 16:55:19,-1.64742,True
-1.64742,3378244,True,2019-08-18 19:44:32,-1.64742,True
-1.64742,3235810,True,2019-08-28 08:26:19,-1.64742,True
-1.64668,3231136,True,2019-08-21 23:48:34,-1.64668,True
-1.64645,3513293,True,2019-08-28 07:31:23,-1.64645,True
-1.64619,3380835,True,2019-08-28 05:50:20,-1.64619,True
-1.64577,3530104,True,2019-08-13 04:37:44,-1.64577,True
-1.64577,3526785,True,2019-08-13 08:51:36,-1.64577,True
-1.64577,3532472,True,2019-08-13 16:13:53,-1.64577,True
-1.64577,3232953,True,2019-08-13 17:54:04,-1.64577,True
-1.64577,3244803,True,2019-08-17 22:50:15,-1.64577,True
-1.64577,3250261,True,2019-08-13 19:32:50,-1.64577,True
-1.64577,3533112,True,2019-08-19 21:16:43,-1.64577,True
-1.64577,3534532,True,2019-08-14 06:47:40,-1.64577,True
-1.64577,3535153,True,2019-08-14 16:32:35,-1.64577,True
-1.64306,3238544,True,2019-08-14 15:08:18,-1.64306,True
-1.64167,3513458,True,2019-08-24 21:29:09,-1.64167,True
-1.63999,3259578,True,2019-08-28 05:06:57,-1.63999,True
-1.63870,3229142,True,2019-08-22 04:38:17,-1.63870,True
-1.63851,3290154,True,2019-08-27 20:38:30,-1.63851,True
-1.63810,3497702,True,2019-08-16 12:37:38,-1.63810,True
-1.63810,3540877,True,2019-08-17 07:15:00,-1.63810,True
-1.63810,3261474,True,2019-08-17 09:35:08,-1.63810,True
-1.63810,3300263,True,2019-08-17 11:47:37,-1.63810,True
-1.63810,3549226,True,2019-08-24 14:09:30,-1.63810,True
-1.63728,3255630,True,2019-08-14 20:26:32,-1.63728,True
-1.63728,3311944,True,2019-08-15 00:07:30,-1.63728,True
-1.63040,3231362,True,2019-08-18 22:22:13,-1.63040,True
-1.62944,3228287,True,2019-08-28 08:54:34,-1.62944,True
-1.62856,3297745,True,2019-08-19 19:32:00,-1.62856,True
-1.62760,3229939,True,2019-08-28 23:25:19,-1.62760,True
-1.62684,3240275,True,2019-08-24 09:53:33,-1.62684,True
-1.62603,3308083,True,2019-08-14 04:51:28,-1.62603,True
-1.62075,3242735,True,2019-08-22 19:26:01,-1.62075,True
-1.61584,3523388,True,2019-08-28 01:13:22,-1.61584,True
-1.61463,3230444,True,2019-06-15 07:20:03,-1.61463,True
-1.61361,3281788,True,2019-08-28 21:16:03,-1.61361,True
-1.61338,3408993,True,2019-08-23 12:54:05,-1.61338,True
-1.61326,3252897,True,2019-08-21 17:06:25,-1.61326,True
-1.61279,3450600,True,2019-08-28 19:10:43,-1.61279,True
-1.60931,3308328,True,2019-08-14 14:37:07,-1.60931,True
-1.60842,3233145,True,2019-06-10 17:03:17,-1.60842,True
-1.60389,3230051,True,2019-08-15 12:11:02,-1.60389,True
-1.60168,3251877,True,2019-08-22 21:12:10,-1.60168,True
-1.60042,3296094,True,2019-07-30 00:18:16,-1.60042,True
-1.59956,3237614,True,2019-06-12 11:13:50,-1.59956,True
-1.59744,3358130,True,2019-08-28 23:31:40,-1.59744,True
-1.59733,3372798,True,2019-08-06 01:48:01,-1.59733,True
-1.59693,3388372,True,2019-08-28 11:36:22,-1.59693,True
-1.59555,3247624,True,2019-08-28 02:55:34,-1.59555,True
-1.59238,3278024,True,2019-08-26 11:21:18,-1.59238,True
-1.58934,3493476,True,2019-08-28 11:48:23,-1.58934,True
-1.58916,3558848,True,2019-08-24 02:09:03,-1.58916,True
-1.58747,3532694,True,2019-08-14 14:38:37,-1.58747,True
-1.58747,3228343,True,2019-08-14 01:42:34,-1.58747,True
-1.58691,3367065,True,2019-08-15 07:30:49,-1.58691,True
-1.58556,3243299,True,2019-08-02 21:05:02,-1.58556,True
-1.58497,3478974,True,2019-08-28 21:50:41,-1.58497,True
-1.58165,3321813,True,2019-08-22 14:11:53,-1.58165,True
-1.58156,3294418,True,2019-07-28 12:47:20,-1.58156,True
-1.58156,3295552,True,2019-07-26 05:13:28,-1.58156,True
-1.58156,3285571,True,2019-07-25 08:32:35,-1.58156,True
-1.58156,3243207,True,2019-07-25 09:01:29,-1.58156,True
-1.58156,3380625,True,2019-07-26 06:42:50,-1.58156,True
-1.58156,3464534,True,2019-07-26 18:27:17,-1.58156,True
-1.58156,3448914,True,2019-07-27 03:23:06,-1.58156,True
-1.58156,3248865,True,2019-07-27 14:52:43,-1.58156,True
-1.58156,3263551,True,2019-07-29 09:25:53,-1.58156,True
-1.58156,3278664,True,2019-07-29 17:20:13,-1.58156,True
-1.58156,3228416,True,2019-07-29 17:01:48,-1.58156,True
-1.58156,3444073,True,2019-07-31 08:36:33,-1.58156,True
-1.58156,3496631,True,2019-08-03 20:44:57,-1.58156,True
-1.58156,3349450,True,2019-08-05 10:21:00,-1.58156,True
-1.58156,3351222,True,2019-08-02 03:14:51,-1.58156,True
-1.58156,3305746,True,2019-08-09 06:42:06,-1.58156,True
-1.58099,3314673,True,2019-08-02 14:29:10,-1.58099,True
-1.57743,3229123,True,2019-07-26 16:01:11,-1.57743,True
-1.57728,3505110,True,2019-08-28 00:44:55,-1.57728,True
-1.57689,3231890,True,2019-06-16 23:51:50,-1.57689,True
-1.57681,3314285,True,2019-08-26 21:17:32,-1.57681,True
-1.57635,3346266,True,2019-08-28 13:18:51,-1.57635,True
-1.57360,3538163,True,2019-08-26 19:09:32,-1.57360,True
-1.57300,3422260,True,2019-07-26 06:57:34,-1.57300,True
-1.57235,3300865,True,2019-08-01 19:27:43,-1.57235,True
-1.57235,3322585,True,2019-07-28 12:07:50,-1.57235,True
-1.57169,3529944,True,2019-08-28 02:08:04,-1.57169,True
-1.57001,3337760,True,2019-08-28 13:07:18,-1.57001,True
-1.56984,3245912,True,2019-08-04 18:06:02,-1.56984,True
-1.56912,3381398,True,2019-07-28 11:41:18,-1.56912,True
-1.56515,3232002,True,2019-08-28 06:49:13,-1.56515,True
-1.56429,3467969,True,2019-07-28 02:29:37,-1.56429,True
-1.56429,3417086,True,2019-07-29 04:27:38,-1.56429,True
-1.56429,3340929,True,2019-07-29 10:23:15,-1.56429,True
-1.56420,3480902,True,2019-07-30 15:54:15,-1.56420,True
-1.56420,3481756,True,2019-07-30 20:25:46,-1.56420,True
-1.56420,3311412,True,2019-08-01 22:11:42,-1.56420,True
-1.56420,3248015,True,2019-08-05 10:45:47,-1.56420,True
-1.56342,3249434,True,2019-08-27 03:10:13,-1.56342,True
-1.55708,3320759,True,2019-07-06 21:50:29,-1.55708,True
-1.55326,3310055,True,2019-07-30 13:15:16,-1.55326,True
-1.55181,3233057,True,2019-08-26 20:59:55,-1.55181,True
-1.54414,3297553,True,2019-08-07 12:13:33,-1.54414,True
-1.54259,3526851,True,2019-08-28 12:20:42,-1.54259,True
-1.54018,3452485,True,2019-08-25 14:25:56,-1.54018,True
-1.53862,3526923,True,2019-08-20 14:35:28,-1.53862,True
-1.53860,3351327,True,2019-08-19 04:55:36,-1.53860,True
-1.53351,3307466,True,2019-08-10 17:14:03,-1.53351,True
-1.53122,3249036,True,2019-08-28 21:48:35,-1.53122,True
-1.52496,3229095,True,2019-08-10 06:37:47,-1.52496,True
-1.52289,3300165,True,2019-08-27 03:58:52,-1.52289,True
-1.52095,3253652,True,2019-08-01 21:54:43,-1.52095,True
-1.52095,3228471,True,2019-07-24 14:51:04,-1.52095,True
-1.52095,3356904,True,2019-07-24 14:54:52,-1.52095,True
-1.52095,3230761,True,2019-07-24 16:20:36,-1.52095,True
-1.52095,3289836,True,2019-07-25 03:43:20,-1.52095,True
-1.52095,3252601,True,2019-08-03 18:37:25,-1.52095,True
-1.52095,3290826,True,2019-07-26 01:45:15,-1.52095,True
-1.52095,3240076,True,2019-07-28 06:50:57,-1.52095,True
-1.52095,3336347,True,2019-08-09 10:18:10,-1.52095,True
-1.52095,3478699,True,2019-07-30 06:55:53,-1.52095,True
-1.52095,3480035,True,2019-08-01 12:20:21,-1.52095,True
-1.52095,3243532,True,2019-08-04 15:42:22,-1.52095,True
-1.52095,3503708,True,2019-08-06 04:38:38,-1.52095,True
-1.52095,3518255,True,2019-08-09 15:34:36,-1.52095,True
-1.51957,3492692,True,2019-08-02 11:58:38,-1.51957,True
-1.51760,3554985,True,2019-08-28 22:42:11,-1.51760,True
-1.51414,3442178,True,2019-08-08 07:23:43,-1.51414,True
-1.51266,3250054,True,2019-07-25 04:29:23,-1.51266,True
-1.50973,3251067,True,2019-07-22 07:36:06,-1.50973,True
-1.50947,3243998,True,2019-08-08 13:16:53,-1.50947,True
-1.50943,3470256,True,2019-08-05 08:57:53,-1.50943,True
-1.50751,3270336,True,2019-06-26 00:49:23,-1.50751,True
-1.50711,3393645,True,2019-08-28 18:45:50,-1.50711,True
-1.50617,3301859,True,2019-08-07 08:27:47,-1.50617,True
-1.50599,3230522,True,2019-07-19 03:46:40,-1.50599,True
-1.50597,3361797,True,2019-07-24 11:08:45,-1.50597,True
-1.49414,3273528,True,2019-08-07 06:09:23,-1.49414,True
-1.48474,3288951,True,2019-08-14 11:58:04,-1.48474,True
-1.48458,3284209,True,2019-08-27 22:13:41,-1.48458,True
-1.48087,3386564,True,2019-08-18 19:37:02,-1.48087,True
-1.47895,3231052,True,2019-08-21 04:08:02,-1.47895,True
-1.47695,3287715,True,2019-07-02 11:50:55,-1.47695,True
-1.47678,3266686,True,2019-08-27 13:22:51,-1.47678,True
-1.47677,3352975,True,2019-08-12 00:30:21,-1.47677,True
-1.47654,3254913,True,2019-08-09 10:50:59,-1.47654,True
-1.47651,3444652,True,2019-08-28 08:56:03,-1.47651,True
-1.47640,3391117,True,2019-08-18 05:10:10,-1.47640,True
-1.47574,3433248,True,2019-08-13 13:03:17,-1.47574,True
-1.47574,3530455,True,2019-08-13 12:02:40,-1.47574,True
-1.47574,3496448,True,2019-08-20 22:23:07,-1.47574,True
-1.47574,3273294,True,2019-08-21 10:36:46,-1.47574,True
-1.47574,3319758,True,2019-08-11 19:24:51,-1.47574,True
-1.47574,3530965,True,2019-08-28 10:12:03,-1.47574,True
-1.47574,3508139,True,2019-08-08 10:01:23,-1.47574,True
-1.47574,3272351,True,2019-08-18 06:53:43,-1.47574,True
-1.47574,3227379,True,2019-08-07 20:34:21,-1.47574,True
-1.47574,3367403,True,2019-08-11 05:59:26,-1.47574,True
-1.47574,3229503,True,2019-08-13 10:58:24,-1.47574,True
-1.47574,3253319,True,2019-08-07 18:03:24,-1.47574,True
-1.47574,3243610,True,2019-08-20 19:02:05,-1.47574,True
-1.47569,3228575,True,2019-08-08 23:14:32,-1.47569,True
-1.47569,3335997,True,2019-08-28 23:18:24,-1.47569,True
-1.47569,3369528,True,2019-08-12 05:13:48,-1.47569,True
-1.47549,3309033,True,2019-07-08 01:48:05,-1.47549,True
-1.47434,3394837,True,2019-07-23 07:27:50,-1.47434,True
-1.47434,3444559,True,2019-07-23 09:11:30,-1.47434,True
-1.47434,3237235,True,2019-07-23 15:34:31,-1.47434,True
-1.47364,3230834,True,2019-08-25 12:12:07,-1.47364,True
-1.47192,3422437,True,2019-08-20 22:21:23,-1.47192,True
-1.46679,3564359,True,2019-08-21 19:41:18,-1.46679,True
-1.46419,3262018,True,2019-08-12 10:30:34,-1.46419,True
-1.46393,3256674,True,2019-08-09 12:18:00,-1.46393,True
-1.46350,3240507,True,2019-08-06 03:21:22,-1.46350,True
-1.46347,3448183,True,2019-07-26 00:27:06,-1.46347,True
-1.46275,3392422,True,2019-07-23 07:24:41,-1.46275,True
-1.45688,3286040,True,2019-08-02 06:21:56,-1.45688,True
-1.45528,3524688,True,2019-08-28 07:14:10,-1.45528,True
-1.45377,3454833,True,2019-07-25 23:13:15,-1.45377,True
-1.45307,3263681,True,2019-08-28 20:06:35,-1.45307,True
-1.44809,3250195,True,2019-08-28 08:45:02,-1.44809,True
-1.44592,3381868,True,2019-08-16 19:04:27,-1.44592,True
-1.44411,3318684,True,2019-07-18 13:13:00,-1.44411,True
-1.44165,3432532,True,2019-08-07 02:54:33,-1.44165,True
-1.43806,3231713,True,2019-08-10 11:54:17,-1.43806,True
-1.43691,3270224,True,2019-08-16 14:15:47,-1.43691,True
-1.43551,3318408,True,2019-08-17 00:52:27,-1.43551,True
-1.43290,3241124,True,2019-08-07 10:34:36,-1.43290,True
-1.43154,3258900,True,2019-08-28 02:28:59,-1.43154,True
-1.42075,3401291,True,2019-08-27 06:44:18,-1.42075,True
-1.41956,3233047,True,2019-06-12 20:09:08,-1.41956,True
-1.41754,3436386,True,2019-08-28 04:27:34,-1.41754,True
-1.41662,3318255,True,2019-08-28 19:25:14,-1.41662,True
-1.41394,3293166,True,2019-08-12 16:35:23,-1.41394,True
-1.40821,3262673,True,2019-07-09 15:07:28,-1.40821,True
-1.40742,3243374,True,2019-07-15 21:06:31,-1.40742,True
-1.40735,3246577,True,2019-08-25 19:21:36,-1.40735,True
-1.40694,3334538,True,2019-08-13 19:03:15,-1.40694,True
-1.40564,3232866,True,2019-07-20 06:27:18,-1.40564,True
-1.40495,3498799,True,2019-08-18 18:51:04,-1.40495,True
-1.40485,3307351,True,2019-08-24 07:09:49,-1.40485,True
-1.40473,3242960,True,2019-07-08 21:04:21,-1.40473,True
-1.40294,3227333,True,2019-07-25 15:58:47,-1.40294,True
-1.39835,3449244,True,2019-08-28 03:58:45,-1.39835,True
-1.39374,3409706,True,2019-08-25 14:40:54,-1.39374,True
-1.39202,3274309,True,2019-08-16 04:05:03,-1.39202,True
-1.38961,3279553,True,2019-08-26 20:13:52,-1.38961,True
-1.38807,3349961,True,2019-08-14 13:17:43,-1.38807,True
-1.37981,3229400,True,2019-08-25 19:17:26,-1.37981,True
-1.37963,3347837,True,2019-08-19 00:16:38,-1.37963,True
-1.37913,3244371,True,2019-07-26 02:00:16,-1.37913,True
-1.37799,3287489,True,2019-08-05 03:18:26,-1.37799,True
-1.37784,3368656,True,2019-07-04 02:27:25,-1.37784,True
-1.37297,3229856,True,2019-07-22 13:06:34,-1.37297,True
-1.37276,3412155,True,2019-08-06 14:04:28,-1.37276,True
-1.36844,3319967,True,2019-07-22 02:01:47,-1.36844,True
-1.36843,3311602,True,2019-07-21 07:33:37,-1.36843,True
-1.36843,3424873,True,2019-08-27 15:17:05,-1.36843,True
-1.36843,3235225,True,2019-07-22 06:31:56,-1.36843,True
-1.36843,3444267,True,2019-07-22 07:47:22,-1.36843,True
-1.36819,3289653,True,2019-07-29 12:33:45,-1.36819,True
-1.36561,3234289,True,2019-06-22 00:03:24,-1.36561,True
-1.36483,3435478,True,2019-07-24 09:33:39,-1.36483,True
-1.36287,3278217,True,2019-07-19 09:28:48,-1.36287,True
-1.36287,3242574,True,2019-07-23 17:48:16,-1.36287,True
-1.36287,3247183,True,2019-08-04 16:05:40,-1.36287,True
-1.36268,3281267,True,2019-07-13 05:01:31,-1.36268,True
-1.36264,3252522,True,2019-07-13 10:10:28,-1.36264,True
-1.36251,3227458,True,2019-07-16 19:12:25,-1.36251,True
-1.36251,3232252,True,2019-07-17 15:20:55,-1.36251,True
-1.36251,3315402,True,2019-07-18 17:02:10,-1.36251,True
-1.36184,3515709,True,2019-08-24 10:31:13,-1.36184,True
-1.36139,3317723,True,2019-07-11 10:06:44,-1.36139,True
-1.36130,3241790,True,2019-08-28 15:21:17,-1.36130,True
-1.36120,3265709,True,2019-07-14 01:40:33,-1.36120,True
-1.36104,3228305,True,2019-06-30 19:07:07,-1.36104,True
-1.35614,3237711,True,2019-08-28 01:55:12,-1.35614,True
-1.35596,3533538,True,2019-08-17 17:15:48,-1.35596,True
-1.35479,3386321,True,2019-07-11 19:16:27,-1.35479,True
-1.35479,3227970,True,2019-07-11 22:01:10,-1.35479,True
-1.35479,3268968,True,2019-07-12 10:39:51,-1.35479,True
-1.35479,3248491,True,2019-07-21 06:43:48,-1.35479,True
-1.35479,3320221,True,2019-07-15 02:41:30,-1.35479,True
-1.35394,3407946,True,2019-08-23 03:28:27,-1.35394,True
-1.35353,3315906,True,2019-07-14 13:08:40,-1.35353,True
-1.35347,3384132,True,2019-07-16 12:32:02,-1.35347,True
-1.35347,3396971,True,2019-07-14 16:40:01,-1.35347,True
-1.35224,3283095,True,2019-07-12 16:55:02,-1.35224,True
-1.35042,3233923,True,2019-07-19 17:01:22,-1.35042,True
-1.35017,3550969,True,2019-08-18 22:17:38,-1.35017,True
-1.33939,3300664,True,2019-08-26 08:17:43,-1.33939,True
-1.33919,3237880,True,2019-07-31 23:14:57,-1.33919,True
-1.33899,3239471,True,2019-08-05 10:59:45,-1.33899,True
-1.33857,3364580,True,2019-07-14 07:17:04,-1.33857,True
-1.33305,3564806,True,2019-08-28 23:57:00,-1.33305,True
-1.33227,3431551,True,2019-07-27 01:50:01,-1.33227,True
-1.33118,3291035,True,2019-08-20 02:18:34,-1.33118,True
-1.33003,3274153,True,2019-08-28 23:41:53,-1.33003,True
-1.32544,3238574,True,2019-07-21 06:31:36,-1.32544,True
-1.32335,3264475,True,2019-07-11 07:19:47,-1.32335,True
-1.32335,3311041,True,2019-07-11 10:19:03,-1.32335,True
-1.32279,3294401,True,2019-08-25 06:37:10,-1.32279,True
-1.31537,3278002,True,2019-07-15 14:29:05,-1.31537,True
-1.31359,3240664,True,2019-08-05 12:15:49,-1.31359,True
-1.31314,3334722,True,2019-08-02 06:56:28,-1.31314,True
-1.31302,3339298,True,2019-08-13 01:52:48,-1.31302,True
-1.31287,3251355,True,2019-07-13 08:57:40,-1.31287,True
-1.30789,3306838,True,2019-07-13 03:14:24,-1.30789,True
-1.30789,3310282,True,2019-07-15 14:10:47,-1.30789,True
-1.30143,3460259,True,2019-08-28 03:34:30,-1.30143,True
-1.29749,3254571,True,2019-07-23 23:23:16,-1.29749,True
-1.29729,3482884,True,2019-08-12 19:55:15,-1.29729,True
-1.29670,3491645,True,2019-08-06 01:25:46,-1.29670,True
-1.29666,3248786,True,2019-08-28 00:44:20,-1.29666,True
-1.29646,3468642,True,2019-07-28 05:40:51,-1.29646,True
-1.29440,3307601,True,2019-08-02 12:27:51,-1.29440,True
-1.29429,3376111,True,2019-08-09 21:13:03,-1.29429,True
-1.29311,3227570,True,2019-07-20 20:18:59,-1.29311,True
-1.29309,3315843,True,2019-08-18 07:09:55,-1.29309,True
-1.29297,3233258,True,2019-07-10 05:16:35,-1.29297,True
-1.29261,3281075,True,2019-08-28 09:10:32,-1.29261,True
-1.28833,3234035,True,2019-08-28 18:38:29,-1.28833,True
-1.28515,3228168,True,2019-07-12 19:52:58,-1.28515,True
-1.28253,3262277,True,2019-08-02 18:23:34,-1.28253,True
-1.28170,3510990,True,2019-08-28 23:30:45,-1.28170,True
-1.27993,3232172,True,2019-07-09 03:31:54,-1.27993,True
-1.27951,3491061,True,2019-08-06 04:52:23,-1.27951,True
-1.27936,3493090,True,2019-08-09 10:14:57,-1.27936,True
-1.27936,3255077,True,2019-08-20 02:09:23,-1.27936,True
-1.27936,3243719,True,2019-08-28 18:23:56,-1.27936,True
-1.27815,3241637,True,2019-07-09 02:43:14,-1.27815,True
-1.27815,3306076,True,2019-07-10 12:21:15,-1.27815,True
-1.27815,3242928,True,2019-07-09 09:02:17,-1.27815,True
-1.27815,3391660,True,2019-07-11 15:16:17,-1.27815,True
-1.27815,3381936,True,2019-07-15 06:16:36,-1.27815,True
-1.27815,3428721,True,2019-07-18 10:46:28,-1.27815,True
-1.27815,3401156,True,2019-07-31 02:34:26,-1.27815,True
-1.27381,3271244,True,2019-07-07 23:54:45,-1.27381,True
-1.27249,3248772,True,2019-06-29 06:35:28,-1.27249,True
-1.27238,3287946,True,2019-08-23 05:25:17,-1.27238,True
-1.27228,3392111,True,2019-07-12 13:31:48,-1.27228,True
-1.27212,3231930,True,2019-07-12 14:26:36,-1.27212,True
-1.27190,3359805,True,2019-08-06 14:50:07,-1.27190,True
-1.26985,3236429,True,2019-06-21 14:22:43,-1.26985,True
-1.26849,3236039,True,2019-07-15 07:38:18,-1.26849,True
-1.26647,3337990,True,2019-08-28 13:59:41,-1.26647,True
-1.26627,3227803,True,2019-07-02 01:45:28,-1.26627,True
-1.26444,3395759,True,2019-07-23 01:33:51,-1.26444,True
-1.26287,3250842,True,2019-07-30 06:03:16,-1.26287,True
-1.25701,3547589,True,2019-08-17 11:39:24,-1.25701,True
-1.25603,3228253,True,2019-08-22 12:52:08,-1.25603,True
-1.25054,3393301,True,2019-07-20 23:27:03,-1.25054,True
-1.24100,3372564,True,2019-07-30 14:16:30,-1.24100,True
-1.23768,3232784,True,2019-07-04 20:34:50,-1.23768,True
-1.23372,3232763,True,2019-06-21 10:47:27,-1.23372,True
-1.23087,3231572,True,2019-08-10 15:52:02,-1.23087,True
-1.22880,3380297,True,2019-07-22 06:04:00,-1.22880,True
-1.22638,3260893,True,2019-08-06 13:42:47,-1.22638,True
-1.22539,3256170,True,2019-08-28 12:21:43,-1.22539,True
-1.22478,3451647,True,2019-08-28 21:06:18,-1.22478,True
-1.22288,3229084,True,2019-08-25 14:40:16,-1.22288,True
-1.21914,3484354,True,2019-07-31 11:19:34,-1.21914,True
-1.21736,3232778,True,2019-07-30 13:03:30,-1.21736,True
-1.21678,3307253,True,2019-08-04 08:15:03,-1.21678,True
-1.21518,3294855,True,2019-08-02 18:10:51,-1.21518,True
-1.21470,3253756,True,2019-08-25 18:18:43,-1.21470,True
-1.20931,3234743,True,2019-08-09 13:25:28,-1.20931,True
-1.20575,3227386,True,2019-07-07 09:26:13,-1.20575,True
-1.20254,3234048,True,2019-08-26 05:23:01,-1.20254,True
-1.20192,3340339,True,2019-07-24 02:11:45,-1.20192,True
-1.20012,3370754,True,2019-07-12 18:38:08,-1.20012,True
-1.19995,3229528,True,2019-07-11 00:47:45,-1.19995,True
-1.19989,3497207,True,2019-08-28 18:31:59,-1.19989,True
-1.19976,3406547,True,2019-07-14 09:21:30,-1.19976,True
-1.19912,3253822,True,2019-07-11 06:33:08,-1.19912,True
-1.19879,3275012,True,2019-08-09 20:32:53,-1.19879,True
-1.19449,3247951,True,2019-08-19 16:43:14,-1.19449,True
-1.19373,3228827,True,2019-06-14 15:19:47,-1.19373,True
-1.18885,3320029,True,2019-07-05 03:33:40,-1.18885,True
-1.18623,3235889,True,2019-07-08 05:54:47,-1.18623,True
-1.18402,3235030,True,2019-08-28 22:05:36,-1.18402,True
-1.18162,3228860,True,2019-07-10 15:45:47,-1.18162,True
-1.18162,3272726,True,2019-08-24 12:00:32,-1.18162,True
-1.18120,3249682,True,2019-08-22 17:02:22,-1.18120,True
-1.17956,3256528,True,2019-07-27 13:42:31,-1.17956,True
-1.17942,3392211,True,2019-07-22 05:43:25,-1.17942,True
-1.17847,3253581,True,2019-08-09 23:40:27,-1.17847,True
-1.17435,3361367,True,2019-07-14 18:31:04,-1.17435,True
-1.17290,3229012,True,2019-07-16 14:46:28,-1.17290,True
-1.17281,3249091,True,2019-07-18 02:16:22,-1.17281,True
-1.17276,3228621,True,2019-07-29 14:09:42,-1.17276,True
-1.17207,3323251,True,2019-07-23 03:00:13,-1.17207,True
-1.17183,3453758,True,2019-08-01 12:35:32,-1.17183,True
-1.17181,3318123,True,2019-08-21 15:17:26,-1.17181,True
-1.17180,3380742,True,2019-07-07 13:08:26,-1.17180,True
-1.17180,3360801,True,2019-07-07 13:13:30,-1.17180,True
-1.17180,3259290,True,2019-07-07 14:01:21,-1.17180,True
-1.17180,3309899,True,2019-07-22 00:25:42,-1.17180,True
-1.17180,3449847,True,2019-07-23 11:44:21,-1.17180,True
-1.17180,3242034,True,2019-08-05 11:45:50,-1.17180,True
-1.17180,3449526,True,2019-08-26 02:06:01,-1.17180,True
-1.17177,3408801,True,2019-07-24 01:31:55,-1.17177,True
-1.17173,3275798,True,2019-07-09 02:34:50,-1.17173,True
-1.17024,3366806,True,2019-07-08 15:45:55,-1.17024,True
-1.16961,3364320,True,2019-07-09 10:51:34,-1.16961,True
-1.16581,3384456,True,2019-08-28 15:00:47,-1.16581,True
-1.16423,3247501,True,2019-07-06 00:17:19,-1.16423,True
-1.16063,3318490,True,2019-06-30 19:28:27,-1.16063,True
-1.15109,3257076,True,2019-08-28 23:46:59,-1.15109,True
-1.14911,3393238,True,2019-08-14 14:01:01,-1.14911,True
-1.14825,3294467,True,2019-07-28 16:52:10,-1.14825,True
-1.14691,3391982,True,2019-07-12 03:18:10,-1.14691,True
-1.14126,3450195,True,2019-08-26 15:06:11,-1.14126,True
-1.14013,3315931,True,2019-07-19 23:52:26,-1.14013,True
